FID,Entity,GRID_ID,longitude,latitude
6155,LWPolyline,"82,41",72.83034898,33.75598216
6156,LWPolyline,"82,40",72.83038187,33.75598176
6157,LWPolyline,"82,39",72.83041476,33.75598135
6158,LWPolyline,"82,38",72.83044765,33.75598094
6159,LWPolyline,"82,37",72.83048055,33.75598054
6160,LWPolyline,"82,36",72.83051344,33.75598013
6161,LWPolyline,"83,104",72.8282763,33.75598026
6162,LWPolyline,"83,103",72.82830919,33.75597986
6163,LWPolyline,"83,102",72.82834209,33.75597945
6164,LWPolyline,"83,101",72.82837498,33.75597905
6165,LWPolyline,"83,100",72.82840787,33.75597864
6166,LWPolyline,"83,99",72.82844076,33.75597824
6167,LWPolyline,"83,98",72.82847365,33.75597783
6168,LWPolyline,"83,97",72.82850655,33.75597742
6169,LWPolyline,"83,96",72.82853944,33.75597702
6170,LWPolyline,"83,95",72.82857233,33.75597661
6171,LWPolyline,"83,94",72.82860522,33.75597621
6172,LWPolyline,"83,93",72.82863811,33.7559758
6173,LWPolyline,"83,92",72.828671,33.7559754
6174,LWPolyline,"83,91",72.8287039,33.75597499
6175,LWPolyline,"83,90",72.82873679,33.75597458
6176,LWPolyline,"83,89",72.82876968,33.75597418
6177,LWPolyline,"83,88",72.82880257,33.75597377
6178,LWPolyline,"83,87",72.82883546,33.75597337
6179,LWPolyline,"83,86",72.82886836,33.75597296
6180,LWPolyline,"83,85",72.82890125,33.75597255
6181,LWPolyline,"83,84",72.82893414,33.75597215
6182,LWPolyline,"83,83",72.82896703,33.75597174
6183,LWPolyline,"83,82",72.82899992,33.75597134
6184,LWPolyline,"83,81",72.82903282,33.75597093
6185,LWPolyline,"83,80",72.82906571,33.75597053
6186,LWPolyline,"83,79",72.8290986,33.75597012
6187,LWPolyline,"83,78",72.82913149,33.75596971
6188,LWPolyline,"83,77",72.82916438,33.75596931
6189,LWPolyline,"83,76",72.82919728,33.7559689
6190,LWPolyline,"83,75",72.82923017,33.7559685
6191,LWPolyline,"83,74",72.82926306,33.75596809
6192,LWPolyline,"83,73",72.82929595,33.75596768
6193,LWPolyline,"83,72",72.82932884,33.75596728
6194,LWPolyline,"83,71",72.82936173,33.75596687
6195,LWPolyline,"83,70",72.82939463,33.75596647
6196,LWPolyline,"83,69",72.82942752,33.75596606
6197,LWPolyline,"83,68",72.82946041,33.75596565
6198,LWPolyline,"83,67",72.8294933,33.75596525
6199,LWPolyline,"83,66",72.82952619,33.75596484
6200,LWPolyline,"83,65",72.82955909,33.75596444
6201,LWPolyline,"83,64",72.82959198,33.75596403
6202,LWPolyline,"83,63",72.82962487,33.75596362
6203,LWPolyline,"83,62",72.82965776,33.75596322
6204,LWPolyline,"83,61",72.82969065,33.75596281
6205,LWPolyline,"83,60",72.82972355,33.75596241
6206,LWPolyline,"83,59",72.82975644,33.755962
6207,LWPolyline,"83,58",72.82978933,33.75596159
6208,LWPolyline,"83,57",72.82982222,33.75596119
6209,LWPolyline,"83,56",72.82985511,33.75596078
6210,LWPolyline,"83,55",72.829888,33.75596038
6211,LWPolyline,"83,54",72.8299209,33.75595997
6212,LWPolyline,"83,53",72.82995379,33.75595956
6213,LWPolyline,"83,52",72.82998668,33.75595916
6214,LWPolyline,"83,51",72.83001957,33.75595875
6215,LWPolyline,"83,50",72.83005246,33.75595834
6216,LWPolyline,"83,49",72.83008536,33.75595794
6217,LWPolyline,"83,48",72.83011825,33.75595753
6218,LWPolyline,"83,47",72.83015114,33.75595713
6219,LWPolyline,"83,46",72.83018403,33.75595672
6220,LWPolyline,"83,45",72.83021692,33.75595631
6221,LWPolyline,"83,44",72.83024982,33.75595591
6222,LWPolyline,"83,43",72.83028271,33.7559555
6223,LWPolyline,"83,42",72.8303156,33.75595509
6224,LWPolyline,"83,41",72.83034849,33.75595469
6225,LWPolyline,"83,40",72.83038138,33.75595428
6226,LWPolyline,"83,39",72.83041428,33.75595388
6227,LWPolyline,"83,38",72.83044717,33.75595347
6228,LWPolyline,"83,37",72.83048006,33.75595306
6229,LWPolyline,"83,36",72.83051295,33.75595266
6230,LWPolyline,"84,103",72.82830871,33.75595238
6231,LWPolyline,"84,102",72.8283416,33.75595198
6232,LWPolyline,"84,101",72.82837449,33.75595157
6233,LWPolyline,"84,100",72.82840738,33.75595117
6234,LWPolyline,"84,99",72.82844028,33.75595076
6235,LWPolyline,"84,98",72.82847317,33.75595036
6236,LWPolyline,"84,97",72.82850606,33.75594995
6237,LWPolyline,"84,96",72.82853895,33.75594954
6238,LWPolyline,"84,95",72.82857184,33.75594914
6239,LWPolyline,"84,94",72.82860473,33.75594873
6240,LWPolyline,"84,93",72.82863763,33.75594833
6241,LWPolyline,"84,92",72.82867052,33.75594792
6242,LWPolyline,"84,91",72.82870341,33.75594752
6243,LWPolyline,"84,90",72.8287363,33.75594711
6244,LWPolyline,"84,89",72.82876919,33.7559467
6245,LWPolyline,"84,88",72.82880209,33.7559463
6246,LWPolyline,"84,87",72.82883498,33.75594589
6247,LWPolyline,"84,86",72.82886787,33.75594549
6248,LWPolyline,"84,85",72.82890076,33.75594508
6249,LWPolyline,"84,84",72.82893365,33.75594468
6250,LWPolyline,"84,83",72.82896655,33.75594427
6251,LWPolyline,"84,82",72.82899944,33.75594386
6252,LWPolyline,"84,81",72.82903233,33.75594346
6253,LWPolyline,"84,80",72.82906522,33.75594305
6254,LWPolyline,"84,79",72.82909811,33.75594265
6255,LWPolyline,"84,78",72.82913101,33.75594224
6256,LWPolyline,"84,77",72.8291639,33.75594183
6257,LWPolyline,"84,76",72.82919679,33.75594143
6258,LWPolyline,"84,75",72.82922968,33.75594102
6259,LWPolyline,"84,74",72.82926257,33.75594062
6260,LWPolyline,"84,73",72.82929546,33.75594021
6261,LWPolyline,"84,72",72.82932836,33.7559398
6262,LWPolyline,"84,71",72.82936125,33.7559394
6263,LWPolyline,"84,70",72.82939414,33.75593899
6264,LWPolyline,"84,69",72.82942703,33.75593859
6265,LWPolyline,"84,68",72.82945992,33.75593818
6266,LWPolyline,"84,67",72.82949282,33.75593777
6267,LWPolyline,"84,66",72.82952571,33.75593737
6268,LWPolyline,"84,65",72.8295586,33.75593696
6269,LWPolyline,"84,64",72.82959149,33.75593656
6270,LWPolyline,"84,63",72.82962438,33.75593615
6271,LWPolyline,"84,62",72.82965728,33.75593574
6272,LWPolyline,"84,61",72.82969017,33.75593534
6273,LWPolyline,"84,60",72.82972306,33.75593493
6274,LWPolyline,"84,59",72.82975595,33.75593453
6275,LWPolyline,"84,58",72.82978884,33.75593412
6276,LWPolyline,"84,57",72.82982173,33.75593371
6277,LWPolyline,"84,56",72.82985463,33.75593331
6278,LWPolyline,"84,55",72.82988752,33.7559329
6279,LWPolyline,"84,54",72.82992041,33.75593249
6280,LWPolyline,"84,53",72.8299533,33.75593209
6281,LWPolyline,"84,52",72.82998619,33.75593168
6282,LWPolyline,"84,51",72.83001909,33.75593128
6283,LWPolyline,"84,50",72.83005198,33.75593087
6284,LWPolyline,"84,49",72.83008487,33.75593046
6285,LWPolyline,"84,48",72.83011776,33.75593006
6286,LWPolyline,"84,47",72.83015065,33.75592965
6287,LWPolyline,"84,46",72.83018355,33.75592925
6288,LWPolyline,"84,45",72.83021644,33.75592884
6289,LWPolyline,"84,44",72.83024933,33.75592843
6290,LWPolyline,"84,43",72.83028222,33.75592803
6291,LWPolyline,"84,42",72.83031511,33.75592762
6292,LWPolyline,"84,41",72.83034801,33.75592721
6293,LWPolyline,"84,40",72.8303809,33.75592681
6294,LWPolyline,"84,39",72.83041379,33.7559264
6295,LWPolyline,"84,38",72.83044668,33.755926
6296,LWPolyline,"84,37",72.83047957,33.75592559
6297,LWPolyline,"84,36",72.83051247,33.75592518
6298,LWPolyline,"85,102",72.82834111,33.7559245
6299,LWPolyline,"85,101",72.82837401,33.7559241
6300,LWPolyline,"85,100",72.8284069,33.75592369
6301,LWPolyline,"85,99",72.82843979,33.75592329
6302,LWPolyline,"85,98",72.82847268,33.75592288
6303,LWPolyline,"85,97",72.82850557,33.75592248
6304,LWPolyline,"85,96",72.82853847,33.75592207
6305,LWPolyline,"85,95",72.82857136,33.75592166
6306,LWPolyline,"85,94",72.82860425,33.75592126
6307,LWPolyline,"85,93",72.82863714,33.75592085
6308,LWPolyline,"85,92",72.82867003,33.75592045
6309,LWPolyline,"85,91",72.82870293,33.75592004
6310,LWPolyline,"85,90",72.82873582,33.75591964
6311,LWPolyline,"85,89",72.82876871,33.75591923
6312,LWPolyline,"85,88",72.8288016,33.75591882
6313,LWPolyline,"85,87",72.82883449,33.75591842
6314,LWPolyline,"85,86",72.82886738,33.75591801
6315,LWPolyline,"85,85",72.82890028,33.75591761
6316,LWPolyline,"85,84",72.82893317,33.7559172
6317,LWPolyline,"85,83",72.82896606,33.75591679
6318,LWPolyline,"85,82",72.82899895,33.75591639
6319,LWPolyline,"85,81",72.82903184,33.75591598
6320,LWPolyline,"85,80",72.82906474,33.75591558
6321,LWPolyline,"85,79",72.82909763,33.75591517
6322,LWPolyline,"85,78",72.82913052,33.75591477
6323,LWPolyline,"85,77",72.82916341,33.75591436
6324,LWPolyline,"85,76",72.8291963,33.75591395
6325,LWPolyline,"85,75",72.82922919,33.75591355
6326,LWPolyline,"85,74",72.82926209,33.75591314
6327,LWPolyline,"85,73",72.82929498,33.75591274
6328,LWPolyline,"85,72",72.82932787,33.75591233
6329,LWPolyline,"85,71",72.82936076,33.75591192
6330,LWPolyline,"85,70",72.82939365,33.75591152
6331,LWPolyline,"85,69",72.82942655,33.75591111
6332,LWPolyline,"85,68",72.82945944,33.75591071
6333,LWPolyline,"85,67",72.82949233,33.7559103
6334,LWPolyline,"85,66",72.82952522,33.75590989
6335,LWPolyline,"85,65",72.82955811,33.75590949
6336,LWPolyline,"85,64",72.82959101,33.75590908
6337,LWPolyline,"85,63",72.8296239,33.75590868
6338,LWPolyline,"85,62",72.82965679,33.75590827
6339,LWPolyline,"85,61",72.82968968,33.75590786
6340,LWPolyline,"85,60",72.82972257,33.75590746
6341,LWPolyline,"85,59",72.82975546,33.75590705
6342,LWPolyline,"85,58",72.82978836,33.75590665
6343,LWPolyline,"85,57",72.82982125,33.75590624
6344,LWPolyline,"85,56",72.82985414,33.75590583
6345,LWPolyline,"85,55",72.82988703,33.75590543
6346,LWPolyline,"85,54",72.82991992,33.75590502
6347,LWPolyline,"85,53",72.82995282,33.75590461
6348,LWPolyline,"85,52",72.82998571,33.75590421
6349,LWPolyline,"85,51",72.8300186,33.7559038
6350,LWPolyline,"85,50",72.83005149,33.7559034
6351,LWPolyline,"85,49",72.83008438,33.75590299
6352,LWPolyline,"85,48",72.83011728,33.75590258
6353,LWPolyline,"85,47",72.83015017,33.75590218
6354,LWPolyline,"85,46",72.83018306,33.75590177
6355,LWPolyline,"85,45",72.83021595,33.75590137
6356,LWPolyline,"85,44",72.83024884,33.75590096
6357,LWPolyline,"85,43",72.83028174,33.75590055
6358,LWPolyline,"85,42",72.83031463,33.75590015
6359,LWPolyline,"85,41",72.83034752,33.75589974
6360,LWPolyline,"85,40",72.83038041,33.75589933
6361,LWPolyline,"85,39",72.8304133,33.75589893
6362,LWPolyline,"85,38",72.8304462,33.75589852
6363,LWPolyline,"85,37",72.83047909,33.75589812
6364,LWPolyline,"85,36",72.83051198,33.75589771
6365,LWPolyline,"86,101",72.82837352,33.75589662
6366,LWPolyline,"86,100",72.82840641,33.75589622
6367,LWPolyline,"86,99",72.8284393,33.75589581
6368,LWPolyline,"86,98",72.8284722,33.75589541
6369,LWPolyline,"86,97",72.82850509,33.755895
6370,LWPolyline,"86,96",72.82853798,33.7558946
6371,LWPolyline,"86,95",72.82857087,33.75589419
6372,LWPolyline,"86,94",72.82860376,33.75589378
6373,LWPolyline,"86,93",72.82863666,33.75589338
6374,LWPolyline,"86,92",72.82866955,33.75589297
6375,LWPolyline,"86,91",72.82870244,33.75589257
6376,LWPolyline,"86,90",72.82873533,33.75589216
6377,LWPolyline,"86,89",72.82876822,33.75589176
6378,LWPolyline,"86,88",72.82880111,33.75589135
6379,LWPolyline,"86,87",72.82883401,33.75589094
6380,LWPolyline,"86,86",72.8288669,33.75589054
6381,LWPolyline,"86,85",72.82889979,33.75589013
6382,LWPolyline,"86,84",72.82893268,33.75588973
6383,LWPolyline,"86,83",72.82896557,33.75588932
6384,LWPolyline,"86,82",72.82899847,33.75588892
6385,LWPolyline,"86,81",72.82903136,33.75588851
6386,LWPolyline,"86,80",72.82906425,33.7558881
6387,LWPolyline,"86,79",72.82909714,33.7558877
6388,LWPolyline,"86,78",72.82913003,33.75588729
6389,LWPolyline,"86,77",72.82916292,33.75588688
6390,LWPolyline,"86,76",72.82919582,33.75588648
6391,LWPolyline,"86,75",72.82922871,33.75588607
6392,LWPolyline,"86,74",72.8292616,33.75588567
6393,LWPolyline,"86,73",72.82929449,33.75588526
6394,LWPolyline,"86,72",72.82932738,33.75588486
6395,LWPolyline,"86,71",72.82936028,33.75588445
6396,LWPolyline,"86,70",72.82939317,33.75588404
6397,LWPolyline,"86,69",72.82942606,33.75588364
6398,LWPolyline,"86,68",72.82945895,33.75588323
6399,LWPolyline,"86,67",72.82949184,33.75588283
6400,LWPolyline,"86,66",72.82952473,33.75588242
6401,LWPolyline,"86,65",72.82955763,33.75588201
6402,LWPolyline,"86,64",72.82959052,33.75588161
6403,LWPolyline,"86,63",72.82962341,33.7558812
6404,LWPolyline,"86,62",72.8296563,33.7558808
6405,LWPolyline,"86,61",72.82968919,33.75588039
6406,LWPolyline,"86,60",72.82972209,33.75587998
6407,LWPolyline,"86,59",72.82975498,33.75587958
6408,LWPolyline,"86,58",72.82978787,33.75587917
6409,LWPolyline,"86,57",72.82982076,33.75587876
6410,LWPolyline,"86,56",72.82985365,33.75587836
6411,LWPolyline,"86,55",72.82988655,33.75587795
6412,LWPolyline,"86,54",72.82991944,33.75587755
6413,LWPolyline,"86,53",72.82995233,33.75587714
6414,LWPolyline,"86,52",72.82998522,33.75587673
6415,LWPolyline,"86,51",72.83001811,33.75587633
6416,LWPolyline,"86,50",72.83005101,33.75587592
6417,LWPolyline,"86,49",72.8300839,33.75587552
6418,LWPolyline,"86,48",72.83011679,33.75587511
6419,LWPolyline,"86,47",72.83014968,33.7558747
6420,LWPolyline,"86,46",72.83018257,33.7558743
6421,LWPolyline,"86,45",72.83021547,33.75587389
6422,LWPolyline,"86,44",72.83024836,33.75587349
6423,LWPolyline,"86,43",72.83028125,33.75587308
6424,LWPolyline,"86,42",72.83031414,33.75587267
6425,LWPolyline,"86,41",72.83034703,33.75587227
6426,LWPolyline,"86,40",72.83037993,33.75587186
6427,LWPolyline,"86,39",72.83041282,33.75587145
6428,LWPolyline,"86,38",72.83044571,33.75587105
6429,LWPolyline,"86,37",72.8304786,33.75587064
6430,LWPolyline,"86,36",72.83051149,33.75587024
6431,LWPolyline,"87,101",72.82837303,33.75586915
6432,LWPolyline,"87,100",72.82840593,33.75586875
6433,LWPolyline,"87,99",72.82843882,33.75586834
6434,LWPolyline,"87,98",72.82847171,33.75586793
6435,LWPolyline,"87,97",72.8285046,33.75586753
6436,LWPolyline,"87,96",72.82853749,33.75586712
6437,LWPolyline,"87,95",72.82857039,33.75586672
6438,LWPolyline,"87,94",72.82860328,33.75586631
6439,LWPolyline,"87,93",72.82863617,33.7558659
6440,LWPolyline,"87,92",72.82866906,33.7558655
6441,LWPolyline,"87,91",72.82870195,33.75586509
6442,LWPolyline,"87,90",72.82873485,33.75586469
6443,LWPolyline,"87,89",72.82876774,33.75586428
6444,LWPolyline,"87,88",72.82880063,33.75586388
6445,LWPolyline,"87,87",72.82883352,33.75586347
6446,LWPolyline,"87,86",72.82886641,33.75586306
6447,LWPolyline,"87,85",72.8288993,33.75586266
6448,LWPolyline,"87,84",72.8289322,33.75586225
6449,LWPolyline,"87,83",72.82896509,33.75586185
6450,LWPolyline,"87,82",72.82899798,33.75586144
6451,LWPolyline,"87,81",72.82903087,33.75586103
6452,LWPolyline,"87,80",72.82906376,33.75586063
6453,LWPolyline,"87,79",72.82909666,33.75586022
6454,LWPolyline,"87,78",72.82912955,33.75585982
6455,LWPolyline,"87,77",72.82916244,33.75585941
6456,LWPolyline,"87,76",72.82919533,33.755859
6457,LWPolyline,"87,75",72.82922822,33.7558586
6458,LWPolyline,"87,74",72.82926111,33.75585819
6459,LWPolyline,"87,73",72.82929401,33.75585779
6460,LWPolyline,"87,72",72.8293269,33.75585738
6461,LWPolyline,"87,71",72.82935979,33.75585698
6462,LWPolyline,"87,70",72.82939268,33.75585657
6463,LWPolyline,"87,69",72.82942557,33.75585616
6464,LWPolyline,"87,68",72.82945847,33.75585576
6465,LWPolyline,"87,67",72.82949136,33.75585535
6466,LWPolyline,"87,66",72.82952425,33.75585494
6467,LWPolyline,"87,65",72.82955714,33.75585454
6468,LWPolyline,"87,64",72.82959003,33.75585413
6469,LWPolyline,"87,63",72.82962292,33.75585373
6470,LWPolyline,"87,62",72.82965582,33.75585332
6471,LWPolyline,"87,61",72.82968871,33.75585292
6472,LWPolyline,"87,60",72.8297216,33.75585251
6473,LWPolyline,"87,59",72.82975449,33.7558521
6474,LWPolyline,"87,58",72.82978738,33.7558517
6475,LWPolyline,"87,57",72.82982028,33.75585129
6476,LWPolyline,"87,56",72.82985317,33.75585088
6477,LWPolyline,"87,55",72.82988606,33.75585048
6478,LWPolyline,"87,54",72.82991895,33.75585007
6479,LWPolyline,"87,53",72.82995184,33.75584967
6480,LWPolyline,"87,52",72.82998474,33.75584926
6481,LWPolyline,"87,51",72.83001763,33.75584885
6482,LWPolyline,"87,50",72.83005052,33.75584845
6483,LWPolyline,"87,49",72.83008341,33.75584804
6484,LWPolyline,"87,48",72.8301163,33.75584764
6485,LWPolyline,"87,47",72.8301492,33.75584723
6486,LWPolyline,"87,46",72.83018209,33.75584682
6487,LWPolyline,"87,45",72.83021498,33.75584642
6488,LWPolyline,"87,44",72.83024787,33.75584601
6489,LWPolyline,"87,43",72.83028076,33.7558456
6490,LWPolyline,"87,42",72.83031365,33.7558452
6491,LWPolyline,"87,41",72.83034655,33.75584479
6492,LWPolyline,"87,40",72.83037944,33.75584439
6493,LWPolyline,"87,39",72.83041233,33.75584398
6494,LWPolyline,"87,38",72.83044522,33.75584357
6495,LWPolyline,"87,37",72.83047811,33.75584317
6496,LWPolyline,"87,36",72.83051101,33.75584276
6497,LWPolyline,"88,101",72.82837255,33.75584168
6498,LWPolyline,"88,100",72.82840544,33.75584127
6499,LWPolyline,"88,99",72.82843833,33.75584086
6500,LWPolyline,"88,98",72.82847122,33.75584046
6501,LWPolyline,"88,97",72.82850412,33.75584005
6502,LWPolyline,"88,96",72.82853701,33.75583965
6503,LWPolyline,"88,95",72.8285699,33.75583924
6504,LWPolyline,"88,94",72.82860279,33.75583884
6505,LWPolyline,"88,93",72.82863568,33.75583843
6506,LWPolyline,"88,92",72.82866858,33.75583802
6507,LWPolyline,"88,91",72.82870147,33.75583762
6508,LWPolyline,"88,90",72.82873436,33.75583721
6509,LWPolyline,"88,89",72.82876725,33.75583681
6510,LWPolyline,"88,88",72.82880014,33.7558364
6511,LWPolyline,"88,87",72.82883304,33.755836
6512,LWPolyline,"88,86",72.82886593,33.75583559
6513,LWPolyline,"88,85",72.82889882,33.75583518
6514,LWPolyline,"88,84",72.82893171,33.75583478
6515,LWPolyline,"88,83",72.8289646,33.75583437
6516,LWPolyline,"88,82",72.82899749,33.75583397
6517,LWPolyline,"88,81",72.82903039,33.75583356
6518,LWPolyline,"88,80",72.82906328,33.75583315
6519,LWPolyline,"88,79",72.82909617,33.75583275
6520,LWPolyline,"88,78",72.82912906,33.75583234
6521,LWPolyline,"88,77",72.82916195,33.75583194
6522,LWPolyline,"88,76",72.82919485,33.75583153
6523,LWPolyline,"88,75",72.82922774,33.75583113
6524,LWPolyline,"88,74",72.82926063,33.75583072
6525,LWPolyline,"88,73",72.82929352,33.75583031
6526,LWPolyline,"88,72",72.82932641,33.75582991
6527,LWPolyline,"88,71",72.8293593,33.7558295
6528,LWPolyline,"88,70",72.8293922,33.7558291
6529,LWPolyline,"88,69",72.82942509,33.75582869
6530,LWPolyline,"88,68",72.82945798,33.75582828
6531,LWPolyline,"88,67",72.82949087,33.75582788
6532,LWPolyline,"88,66",72.82952376,33.75582747
6533,LWPolyline,"88,65",72.82955666,33.75582707
6534,LWPolyline,"88,64",72.82958955,33.75582666
6535,LWPolyline,"88,63",72.82962244,33.75582625
6536,LWPolyline,"88,62",72.82965533,33.75582585
6537,LWPolyline,"88,61",72.82968822,33.75582544
6538,LWPolyline,"88,60",72.82972111,33.75582503
6539,LWPolyline,"88,59",72.82975401,33.75582463
6540,LWPolyline,"88,58",72.8297869,33.75582422
6541,LWPolyline,"88,57",72.82981979,33.75582382
6542,LWPolyline,"88,56",72.82985268,33.75582341
6543,LWPolyline,"88,55",72.82988557,33.755823
6544,LWPolyline,"88,54",72.82991847,33.7558226
6545,LWPolyline,"88,53",72.82995136,33.75582219
6546,LWPolyline,"88,52",72.82998425,33.75582179
6547,LWPolyline,"88,51",72.83001714,33.75582138
6548,LWPolyline,"88,50",72.83005003,33.75582097
6549,LWPolyline,"88,49",72.83008292,33.75582057
6550,LWPolyline,"88,48",72.83011582,33.75582016
6551,LWPolyline,"88,47",72.83014871,33.75581975
6552,LWPolyline,"88,46",72.8301816,33.75581935
6553,LWPolyline,"88,45",72.83021449,33.75581894
6554,LWPolyline,"88,44",72.83024738,33.75581854
6555,LWPolyline,"88,43",72.83028028,33.75581813
6556,LWPolyline,"88,42",72.83031317,33.75581772
6557,LWPolyline,"88,41",72.83034606,33.75581732
6558,LWPolyline,"88,40",72.83037895,33.75581691
6559,LWPolyline,"88,39",72.83041184,33.75581651
6560,LWPolyline,"88,38",72.83044474,33.7558161
6561,LWPolyline,"88,37",72.83047763,33.75581569
6562,LWPolyline,"88,36",72.83051052,33.75581529
6563,LWPolyline,"89,101",72.82837206,33.7558142
6564,LWPolyline,"89,100",72.82840495,33.7558138
6565,LWPolyline,"89,99",72.82843785,33.75581339
6566,LWPolyline,"89,98",72.82847074,33.75581299
6567,LWPolyline,"89,97",72.82850363,33.75581258
6568,LWPolyline,"89,96",72.82853652,33.75581217
6569,LWPolyline,"89,95",72.82856941,33.75581177
6570,LWPolyline,"89,94",72.82860231,33.75581136
6571,LWPolyline,"89,93",72.8286352,33.75581096
6572,LWPolyline,"89,92",72.82866809,33.75581055
6573,LWPolyline,"89,91",72.82870098,33.75581014
6574,LWPolyline,"89,90",72.82873387,33.75580974
6575,LWPolyline,"89,89",72.82876677,33.75580933
6576,LWPolyline,"89,88",72.82879966,33.75580893
6577,LWPolyline,"89,87",72.82883255,33.75580852
6578,LWPolyline,"89,86",72.82886544,33.75580812
6579,LWPolyline,"89,85",72.82889833,33.75580771
6580,LWPolyline,"89,84",72.82893122,33.7558073
6581,LWPolyline,"89,83",72.82896412,33.7558069
6582,LWPolyline,"89,82",72.82899701,33.75580649
6583,LWPolyline,"89,81",72.8290299,33.75580609
6584,LWPolyline,"89,80",72.82906279,33.75580568
6585,LWPolyline,"89,79",72.82909568,33.75580527
6586,LWPolyline,"89,78",72.82912858,33.75580487
6587,LWPolyline,"89,77",72.82916147,33.75580446
6588,LWPolyline,"89,76",72.82919436,33.75580406
6589,LWPolyline,"89,75",72.82922725,33.75580365
6590,LWPolyline,"89,74",72.82926014,33.75580324
6591,LWPolyline,"89,73",72.82929304,33.75580284
6592,LWPolyline,"89,72",72.82932593,33.75580243
6593,LWPolyline,"89,71",72.82935882,33.75580203
6594,LWPolyline,"89,70",72.82939171,33.75580162
6595,LWPolyline,"89,69",72.8294246,33.75580121
6596,LWPolyline,"89,68",72.82945749,33.75580081
6597,LWPolyline,"89,67",72.82949039,33.7558004
6598,LWPolyline,"89,66",72.82952328,33.7558
6599,LWPolyline,"89,65",72.82955617,33.75579959
6600,LWPolyline,"89,64",72.82958906,33.75579919
6601,LWPolyline,"89,63",72.82962195,33.75579878
6602,LWPolyline,"89,62",72.82965485,33.75579837
6603,LWPolyline,"89,61",72.82968774,33.75579797
6604,LWPolyline,"89,60",72.82972063,33.75579756
6605,LWPolyline,"89,59",72.82975352,33.75579716
6606,LWPolyline,"89,58",72.82978641,33.75579675
6607,LWPolyline,"89,57",72.8298193,33.75579634
6608,LWPolyline,"89,56",72.8298522,33.75579594
6609,LWPolyline,"89,55",72.82988509,33.75579553
6610,LWPolyline,"89,54",72.82991798,33.75579512
6611,LWPolyline,"89,53",72.82995087,33.75579472
6612,LWPolyline,"89,52",72.82998376,33.75579431
6613,LWPolyline,"89,51",72.83001665,33.75579391
6614,LWPolyline,"89,50",72.83004955,33.7557935
6615,LWPolyline,"89,49",72.83008244,33.75579309
6616,LWPolyline,"89,48",72.83011533,33.75579269
6617,LWPolyline,"89,47",72.83014822,33.75579228
6618,LWPolyline,"89,46",72.83018111,33.75579187
6619,LWPolyline,"89,45",72.83021401,33.75579147
6620,LWPolyline,"89,44",72.8302469,33.75579106
6621,LWPolyline,"89,43",72.83027979,33.75579066
6622,LWPolyline,"89,42",72.83031268,33.75579025
6623,LWPolyline,"89,41",72.83034557,33.75578984
6624,LWPolyline,"89,40",72.83037847,33.75578944
6625,LWPolyline,"89,39",72.83041136,33.75578903
6626,LWPolyline,"89,38",72.83044425,33.75578862
6627,LWPolyline,"89,37",72.83047714,33.75578822
6628,LWPolyline,"89,36",72.83051003,33.75578781
6629,LWPolyline,"90,101",72.82837158,33.75578673
6630,LWPolyline,"90,100",72.82840447,33.75578632
6631,LWPolyline,"90,99",72.82843736,33.75578592
6632,LWPolyline,"90,98",72.82847025,33.75578551
6633,LWPolyline,"90,97",72.82850315,33.75578511
6634,LWPolyline,"90,96",72.82853604,33.7557847
6635,LWPolyline,"90,95",72.82856893,33.75578429
6636,LWPolyline,"90,94",72.82860182,33.75578389
6637,LWPolyline,"90,93",72.82863471,33.75578348
6638,LWPolyline,"90,92",72.8286676,33.75578308
6639,LWPolyline,"90,91",72.8287005,33.75578267
6640,LWPolyline,"90,90",72.82873339,33.75578226
6641,LWPolyline,"90,89",72.82876628,33.75578186
6642,LWPolyline,"90,88",72.82879917,33.75578145
6643,LWPolyline,"90,87",72.82883206,33.75578105
6644,LWPolyline,"90,86",72.82886495,33.75578064
6645,LWPolyline,"90,85",72.82889785,33.75578024
6646,LWPolyline,"90,84",72.82893074,33.75577983
6647,LWPolyline,"90,83",72.82896363,33.75577942
6648,LWPolyline,"90,82",72.82899652,33.75577902
6649,LWPolyline,"90,81",72.82902941,33.75577861
6650,LWPolyline,"90,80",72.82906231,33.75577821
6651,LWPolyline,"90,79",72.8290952,33.7557778
6652,LWPolyline,"90,78",72.82912809,33.75577739
6653,LWPolyline,"90,77",72.82916098,33.75577699
6654,LWPolyline,"90,76",72.82919387,33.75577658
6655,LWPolyline,"90,75",72.82922677,33.75577618
6656,LWPolyline,"90,74",72.82925966,33.75577577
6657,LWPolyline,"90,73",72.82929255,33.75577537
6658,LWPolyline,"90,72",72.82932544,33.75577496
6659,LWPolyline,"90,71",72.82935833,33.75577455
6660,LWPolyline,"90,70",72.82939122,33.75577415
6661,LWPolyline,"90,69",72.82942412,33.75577374
6662,LWPolyline,"90,68",72.82945701,33.75577334
6663,LWPolyline,"90,67",72.8294899,33.75577293
6664,LWPolyline,"90,66",72.82952279,33.75577252
6665,LWPolyline,"90,65",72.82955568,33.75577212
6666,LWPolyline,"90,64",72.82958858,33.75577171
6667,LWPolyline,"90,63",72.82962147,33.7557713
6668,LWPolyline,"90,62",72.82965436,33.7557709
6669,LWPolyline,"90,61",72.82968725,33.75577049
6670,LWPolyline,"90,60",72.82972014,33.75577009
6671,LWPolyline,"90,59",72.82975303,33.75576968
6672,LWPolyline,"90,58",72.82978593,33.75576927
