,GRID_ID,ROOM_ID,SHAPE_AREA_SQFEET,TOTAL_ROOM_AREA_SQFEET,Chapter_Object_1,Chapter_Object_10,Chapter_Object_11,Chapter_Object_12,Chapter_Object_13,Chapter_Object_14,Chapter_Object_15,Chapter_Object_16,Chapter_Object_17,Chapter_Object_18,Chapter_Object_2,Chapter_Object_3,Chapter_Object_4,Chapter_Object_5,Chapter_Object_6,Chapter_Object_7,Chapter_Object_8,Chapter_Object_9,Number _of_Objects
2475,"52,86",401.0,31.4416774289,249.508783727,,,,,,,,,,,,,,,,,,,
2476,"53,86",401.0,0.04225302236,249.508783727,,,,,,,,,,,,,,,,,,,
2477,"51,75",402.0,26.9764343587,128.883051999,,,,,,,,,,,,,,,,,,,
2478,"51,74",402.0,26.5575072799,128.883051999,,,,,,,,,,,,,,,,,,,
2479,"52,75",402.0,26.8663995854,128.883051999,32.0,,,,,,,,,,,,,,,,,,1.0
2480,"52,74",402.0,17.9414395101,128.883051999,,,,,,,,,,,,,,,,,,,
2481,"53,75",402.0,16.9765586579,128.883051999,,,,,,,,,,,,,,,,,,,
2482,"53,74",402.0,13.5638145602,128.883051999,,,,,,,,,,,,,,,,,,,
2483,"52,89",403.0,28.7646636816,101.955530868,,,,,,,,,,,,,,,,,,,
2484,"52,88",403.0,52.3813874844,101.955530868,,,,,,,,,,,,,,,,,,,
2485,"53,89",403.0,8.13945172926,101.955530868,,,,,,,,,,,,,,,,,,,
2486,"53,88",403.0,12.6703517612,101.955530868,,,,,,,,,,,,,,,,,,,
2487,"52,90",404.0,3.77965485621,39.2093721562,,,,,,,,,,,,,,,,,,,
2488,"52,89",404.0,27.7234654205,39.2093721562,,,,,,,,,,,,,,,,,,,
2489,"53,90",404.0,1.17277351187,39.2093721562,,,,,,,,,,,,,,,,,,,
2490,"53,89",404.0,6.53360080948,39.2093721562,,,,,,,,,,,,,,,,,,,
2491,"51,90",405.0,2.00781463692,19.3438977867,27.0,,,,,,,,,,,,,,,,,,1.0
2492,"51,89",405.0,16.50655355,19.3438977867,,,,,,,,,,,,,,,,,,,
2493,"52,90",405.0,0.00860743415,19.3438977867,,,,,,,,,,,,,,,,,,,
2494,"52,89",405.0,0.82157248097,19.3438977867,,,,,,,,,,,,,,,,,,,
2495,"52,90",406.0,38.8450158724,38.8450158724,,,,,,,,,,,,,,,,,,,
2496,"52,91",407.0,0.3635663038,19.710780199,,,,,,,,,,,,,,,,,,,
2497,"52,90",407.0,5.01207789771,19.710780199,,,,,,,,,,,,,,,,,,,
2498,"53,91",407.0,0.1628024166,19.710780199,,,,,,,,,,,,,,,,,,,
2499,"53,90",407.0,14.1722974679,19.710780199,,,,,,,,,,,,,,,,,,,
2500,"42,86",408.0,6.15862205227,160.310949143,,,,,,,,,,,,,,,,,,,
2501,"42,85",408.0,54.3144609843,160.310949143,,,,,,,,,,,,,,,,,,,
2502,"42,84",408.0,0.14814063061,160.310949143,,,,,,,,,,,,,,,,,,,
2503,"43,86",408.0,6.94082562655,160.310949143,25.0,,,,,,,,,,,,,,,,,,1.0
2504,"43,85",408.0,88.6031261737,160.310949143,,,,,,,,,,,,,,,,,,,
2505,"43,84",408.0,4.14557208766,160.310949143,,,,,,,,,,,,,,,,,,,
2506,"49,91",409.0,19.8480827406,71.7165482431,,,,,,,,,,,,,,,,,,,
2507,"49,90",409.0,7.76400293376,71.7165482431,,,,,,,,,,,,,,,,,,,
2508,"50,91",409.0,31.4492780737,71.7165482431,,,,,,,,,,,,,,,,,,,
2509,"50,90",409.0,12.6560792442,71.7165482431,24.0,,,,,,,,,,25.0,,,,,,,,2.0
2510,"48,91",410.0,62.4326571981,105.141557681,,,,,,,,,,,,,,,,,,,
2511,"48,90",410.0,16.5558171344,105.141557681,,,,,,,,,,,,,,,,,,,
2512,"49,91",410.0,19.9611958464,105.141557681,,,,,,,,,,,,,,,,,,,
2513,"49,90",410.0,6.19174662098,105.141557681,,,,,,,,,,,,,,,,,,,
2514,"48,90",411.0,56.4041842249,76.7533880608,,,,,,,,,,,,,,,,,,,
2515,"48,89",411.0,1.36202124229,76.7533880608,,,,,,,,,,,,,,,,,,,
2516,"49,90",411.0,18.98855216,76.7533880608,,,,,,,,,,,,,,,,,,,
2517,"52,95",412.0,10.0936925038,87.5668211577,,,,,,,,,,,,,,,,,,,
2518,"52,94",412.0,56.6092155169,87.5668211577,,,,,,,,,,,,,,,,,,,
2519,"53,95",412.0,3.13944218695,87.5668211577,,,,,,,,,,,,,,,,,,,
2520,"53,94",412.0,17.7241887126,87.5668211577,,,,,,,,,,,,,,,,,,,
2521,"52,96",413.0,23.738390673,87.2193576877,,,,,,,,,,,,,,,,,,,
2522,"52,95",413.0,45.7558938881,87.2193576877,,,,,,,,,,,,,,,,,,,
2523,"53,96",413.0,5.53023130271,87.2193576877,,,,,,,,,,,,,,,,,,,
2524,"53,95",413.0,12.194635695,87.2193576877,,,,,,,,,,,,,,,,,,,
2525,"52,92",414.0,0.00786860227,42.0329839102,,,,,,,,,,,,,,,,,,,
2526,"52,91",414.0,26.3686335545,42.0329839102,,,,,,,,,,,,,,,,,,,
2527,"53,91",414.0,15.6565529469,42.0329839102,,,,,,,,,,,,,,,,,,,
2528,"50,95",415.0,17.169764454,90.5076388754,,,,,,,,,,,,,,,,,,,
2529,"50,94",415.0,3.05889056985,90.5076388754,,,,,,,,,,,,,,,,,,,
2530,"51,95",415.0,57.6671204302,90.5076388754,,,,,,,,,,,,,,,,,,,
2531,"51,94",415.0,12.6129741664,90.5076388754,,,,,,,,,,,,,,,,,,,
2532,"48,92",416.0,31.9540108252,37.9056045451,,,,,,,,,,,,,,,,,,,
2533,"48,91",416.0,5.95161991896,37.9056045451,,,,,,,,,,,,,,,,,,,
2534,"42,87",417.0,25.8084998458,227.152744404,,,,,,,,,,,,,,,,,,,
2535,"42,86",417.0,31.3664444511,227.152744404,,,,,,,,,,,,,,,,,,,
2536,"43,87",417.0,41.8483914887,227.152744404,,,,,,,,,,,,,,,,,,,
2537,"43,86",417.0,60.3864691598,227.152744404,25.0,,,,,,,,,,,,,,,,,,1.0
2538,"44,87",417.0,23.8962513016,227.152744404,,,,,,,,,,,,,,,,,,,
2539,"44,86",417.0,43.8471017959,227.152744404,,,,,,,,,,,,,,,,,,,
2540,"44,89",418.0,31.6874492369,149.336289396,,,,,,,,,,,,,,,,,,,
2541,"44,88",418.0,64.39875181,149.336289396,,,,,,,,,,,,,,,,,,,
2542,"44,87",418.0,19.7016715327,149.336289396,,,,,,,,,,,,,,,,,,,
2543,"45,89",418.0,13.4900709115,149.336289396,,,,,,,,,,,,,,,,,,,
2544,"45,88",418.0,20.0591070149,149.336289396,,,,,,,,,,,,,,,,,,,
2545,"43,91",419.0,41.1737361897,75.5722204807,,,,,,,,,,,,,,,,,,,
2546,"43,90",419.0,34.3995996827,75.5722204807,,,,,,,,,,,,,,,,,,,
2547,"42,91",420.0,19.6973200287,19.6973200287,,,,,,,,,,,,,,,,,,,
2548,"42,92",421.0,39.387186611,72.5441940449,,,,,,,,,,,,,,,,,,,
2549,"42,91",421.0,2.51495866385,72.5441940449,,,,,,,,,,,,,,,,,,,
2550,"43,92",421.0,28.5385136473,72.5441940449,,,,,,,,,,,,,,,,,,,
2551,"43,91",421.0,2.10369733879,72.5441940449,,,,,,,,,,,,,,,,,,,
2552,"42,94",422.0,5.51617928932,56.4682043629,,,,,,,,,,,,,,,,,,,
2553,"42,93",422.0,23.7223199048,56.4682043629,,,,,,,,,,,,,,,,,,,
2554,"43,94",422.0,5.09324734728,56.4682043629,,,,,,,,,,,,,,,,,,,
2555,"43,93",422.0,22.1351597718,56.4682043629,,,,,,,,,,,,,,,,,,,
2556,"43,94",423.0,2.57600717943,335.959975351,,,,,,,,,,,,,,,,,,,
2557,"43,93",423.0,35.8006837669,335.959975351,,,,,,,,,,,,,,,,,,,
2558,"43,92",423.0,31.0906131862,335.959975351,,,,,,,,,,,,,,,,,,,
2559,"43,91",423.0,2.83037092506,335.959975351,,,,,,,,,,,,,,,,,,,
2560,"44,94",423.0,5.79588936009,335.959975351,,,,,,,,,,,,,,,,,,,
2561,"44,93",423.0,93.3646981687,335.959975351,24.0,,,,,,,,,,,,,,,,,,1.0
2562,"44,92",423.0,79.9785012914,335.959975351,25.0,,,,,,,,,,,,,,,,,,1.0
2563,"44,91",423.0,8.2965394024,335.959975351,,,,,,,,,,,,,,,,,,,
2564,"45,94",423.0,2.89776926325,335.959975351,,,,,,,,,,,,,,,,,,,
2565,"45,93",423.0,73.3253764512,335.959975351,,,,,,,,,,,,,,,,,,,
2566,"48,89",424.0,34.4057579797,607.462548378,,,,,,,,,,,,,,,,,,,
2567,"48,88",424.0,35.0470627895,607.462548378,,,,,,,,,,,,,,,,,,,
2568,"49,90",424.0,20.5830608125,607.462548378,,,,,,,,,,,,,,,,,,,
2569,"49,89",424.0,87.1209104532,607.462548378,,,,,,,,,,,,,,,,,,,
2570,"49,88",424.0,85.3838723994,607.462548378,24.0,,,,,,,,,,24.0,,,,,,,,2.0
2571,"50,90",424.0,35.026716388,607.462548378,24.0,,,,,,,,,,25.0,,,,,,,,2.0
2572,"50,89",424.0,96.4680272286,607.462548378,,,,,,,,,,,,,,,,,,,
2573,"50,88",424.0,81.828963593,607.462548378,,,,,,,,,,,,,,,,,,,
2574,"51,90",424.0,0.0402353905,607.462548378,27.0,,,,,,,,,,,,,,,,,,1.0
2575,"51,89",424.0,54.8016057588,607.462548378,,,,,,,,,,,,,,,,,,,
2576,"51,88",424.0,76.7460964524,607.462548378,,,,,,,,,,,,,,,,,,,
2577,"51,91",425.0,2.6048632028,33.8106634753,,,,,,,,,,,,,,,,,,,
2578,"52,92",425.0,0.00025171305,33.8106634753,,,,,,,,,,,,,,,,,,,
2579,"52,91",425.0,31.205958988,33.8106634753,,,,,,,,,,,,,,,,,,,
2580,"50,95",426.0,29.6500876077,34.0757156589,,,,,,,,,,,,,,,,,,,
2581,"50,94",426.0,4.4261588721,34.0757156589,,,,,,,,,,,,,,,,,,,
2582,"50,94",427.0,43.4751833654,84.4687134136,,,,,,,,,,,,,,,,,,,
2583,"51,94",427.0,40.9943554713,84.4687134136,,,,,,,,,,,,,,,,,,,
2584,"49,92",428.0,21.0776672693,62.4482849254,,,,,,,,,,,,,,,,,,,
2585,"49,91",428.0,2.94070529707,62.4482849254,,,,,,,,,,,,,,,,,,,
2586,"50,92",428.0,33.5900635796,62.4482849254,,,,,,,,,,,,,,,,,,,
2587,"50,91",428.0,4.84006240709,62.4482849254,,,,,,,,,,,,,,,,,,,
2588,"50,92",429.0,1.12732275482,154.282378861,,,,,,,,,,,,,,,,,,,
2589,"50,91",429.0,13.5129181902,154.282378861,,,,,,,,,,,,,,,,,,,
2590,"50,90",429.0,8.23228676244,154.282378861,24.0,,,,,,,,,,25.0,,,,,,,,2.0
2591,"51,92",429.0,6.62549263492,154.282378861,,,,,,,,,,,,,,,,,,,
2592,"51,91",429.0,72.7704623845,154.282378861,,,,,,,,,,,,,,,,,,,
2593,"51,90",429.0,51.8811045858,154.282378861,27.0,,,,,,,,,,,,,,,,,,1.0
2594,"49,93",430.0,7.12698724955,31.2805817817,,,,,,,,,,,,,,,,,,,
2595,"49,92",430.0,4.96874110378,31.2805817817,,,,,,,,,,,,,,,,,,,
2596,"50,93",430.0,8.850689124,31.2805817817,,,,,,,,,,,,,,,,,,,
2597,"50,92",430.0,10.3342697872,31.2805817817,,,,,,,,,,,,,,,,,,,
2598,"49,95",431.0,47.2879333418,548.060076539,,,,,,,,,,,,,,,,,,,
2599,"49,94",431.0,51.5804957261,548.060076539,,,,,,,,,,,,,,,,,,,
2600,"49,93",431.0,46.6186901112,548.060076539,,,,,,,,,,,,,,,,,,,
2601,"50,93",431.0,44.1481406764,548.060076539,,,,,,,,,,,,,,,,,,,
2602,"50,92",431.0,12.7648206517,548.060076539,,,,,,,,,,,,,,,,,,,
2603,"51,93",431.0,57.1164468645,548.060076539,,,,,,,,,,,,,,,,,,,
2604,"51,92",431.0,70.1304656351,548.060076539,,,,,,,,,,,,,,,,,,,
2605,"52,93",431.0,88.6193998418,548.060076539,,,,,,,,,,,,,,,,,,,
2606,"52,92",431.0,88.8508609619,548.060076539,,,,,,,,,,,,,,,,,,,
2607,"53,93",431.0,22.3543313743,548.060076539,,,,,,,,,,,,,,,,,,,
2608,"53,92",431.0,18.4555979655,548.060076539,,,,,,,,,,,,,,,,,,,
2609,"45,85",432.0,0.74780418355,81.1997945377,,,,,,,,,,,,,,,,,,,
2610,"45,84",432.0,78.6044804242,81.1997945377,,,,,,,,,,,,,,,,,,,
2611,"45,83",432.0,1.84628972642,81.1997945377,,,,,,,,,,,,,,,,,,,
2612,"45,83",433.0,47.2331472668,47.2331472668,,,,,,,,,,,,,,,,,,,
2613,"46,85",434.0,7.58273262318,61.6534317947,,,,,,,,,,,,,,,,,,,
2614,"46,84",434.0,54.0696879068,61.6534317947,,,,,,,,,,,,,,,,,,,
2615,"48,92",435.0,9.823056263,31.7716479846,,,,,,,,,,,,,,,,,,,
2616,"48,91",435.0,0.18835018784,31.7716479846,,,,,,,,,,,,,,,,,,,
2617,"49,92",435.0,21.1889665513,31.7716479846,,,,,,,,,,,,,,,,,,,
2618,"49,91",435.0,0.57138197293,31.7716479846,,,,,,,,,,,,,,,,,,,
2619,"48,93",436.0,6.89478325059,36.7365406977,,,,,,,,,,,,,,,,,,,
2620,"48,92",436.0,19.236952334,36.7365406977,,,,,,,,,,,,,,,,,,,
2621,"49,93",436.0,3.31789048637,36.7365406977,,,,,,,,,,,,,,,,,,,
2622,"49,92",436.0,7.28676894751,36.7365406977,,,,,,,,,,,,,,,,,,,
2623,"47,92",437.0,41.8662514776,41.8662514776,,,,,,,,,,,,,,,,,,,
2624,"47,92",438.0,7.38701849239,30.5164858892,,,,,,,,,,,,,,,,,,,
2625,"47,91",438.0,23.129702381,30.5164858892,,,,,,,,,,,,,,,,,,,
2626,"46,81",439.0,44.3074053878,46.2780570108,,,,,,,,,,,,,,,,,,,
2627,"46,80",439.0,1.97016424035,46.2780570108,,,,,,,,,,,,,,,,,,,
2628,"42,90",440.0,10.5981035905,12.6669859575,,,,,,,,,,,,,,,,,,,
2629,"43,90",440.0,2.06940565096,12.6669859575,,,,,,,,,,,,,,,,,,,
2630,"29,74",441.0,12.3646117566,46.9117658282,,,,,,,,,,,,,,,,,,,
2631,"29,73",441.0,15.4348164952,46.9117658282,,,,,,,,,,,,,,,,,,,
2632,"30,74",441.0,6.55847394585,46.9117658282,,,,,,,,,,,,,,,,,,,
2633,"30,73",441.0,12.5526187765,46.9117658282,,,,,,,,,,,,,,,,,,,
2634,"29,74",442.0,20.8018489927,37.800339825,,,,,,,,,,,,,,,,,,,
2635,"30,74",442.0,16.9985948559,37.800339825,,,,,,,,,,,,,,,,,,,
2636,"29,75",443.0,44.0443882317,77.668024264,,,,,,,,,,,,,,,,,,,
2637,"30,75",443.0,33.575584543,77.668024264,,,,,,,,,,,,,,,,,,,
2638,"30,74",443.0,0.04860424205,77.668024264,,,,,,,,,,,,,,,,,,,
2639,"30,75",444.0,23.4370421529,77.4435600921,,,,,,,,,,,,,,,,,,,
2640,"30,74",444.0,0.07920736981,77.4435600921,,,,,,,,,,,,,,,,,,,
2641,"31,75",444.0,51.0696264949,77.4435600921,,,,,,,,,,,,,,,,,,,
2642,"31,74",444.0,2.8591126471,77.4435600921,,,,,,,,,,,,,,,,,,,
2643,"30,74",445.0,13.8562060091,42.5210988176,,,,,,,,,,,,,,,,,,,
2644,"31,74",445.0,28.6638646444,42.5210988176,,,,,,,,,,,,,,,,,,,
2645,"32,75",446.0,67.279107714,76.9971791843,,,,,,,,,,,,,,,,,,,
2646,"32,74",446.0,9.71813906927,76.9971791843,,,,,,,,,,,,,,,,,,,
2647,"32,74",447.0,30.7684475405,30.7684475405,,,,,,,,,,,,,,,,,,,
2648,"32,74",448.0,3.40825766907,29.425989993,,,,,,,,,,,,,,,,,,,
2649,"32,73",448.0,26.0216855129,29.425989993,,,,,,,,,,,,,,,,,,,
2650,"33,75",449.0,52.9151520532,117.686622084,,,,,,,,,,,,,,,,,,,
2651,"33,74",449.0,64.7707256899,117.686622084,,,,,,,,,,,,,,,,,,,
2652,"33,73",450.0,21.5781707524,23.3317366049,,,,,,,,,,,,,,,,,,,
2653,"34,73",450.0,1.75369798002,23.3317366049,,,,,,,,,,,,,,,,,,,
2654,"34,75",451.0,41.0961140763,119.207832671,,,,,,,,,,,,,,,,,,,
2655,"34,74",451.0,57.7668979856,119.207832671,,,,,,,,,,,,,,,,,,,
2656,"34,73",451.0,20.3415376047,119.207832671,,,,,,,,,,,,,,,,,,,
2657,"35,75",452.0,40.2372375901,81.3182106941,,,,,,,,,,,,,,,,,,,
2658,"35,74",452.0,41.0791097856,81.3182106941,,,,,,,,,,,,,,,,,,,
2659,"35,73",453.0,20.3320041364,20.3320041364,,,,,,,,,,,,,,,,,,,
2660,"36,75",454.0,60.5476202801,69.0733399162,,,,,,,,,,,,,,,,,,,
2661,"36,74",454.0,1.13732965413,69.0733399162,,,,,,,,,,,,,,,,,,,
2662,"37,75",454.0,7.38807986606,69.0733399162,,,,,,,,,,,,,,,,,,,
2663,"36,74",455.0,46.6944874897,51.3604195751,,,,,,,,,,,,,,,,,,,
2664,"37,74",455.0,4.6653123016,51.3604195751,,,,,,,,,,,,,,,,,,,
2665,"36,73",456.0,40.6968849917,148.027651953,,,,,,,,,,,,,,,,,,,
2666,"37,73",456.0,39.1223182292,148.027651953,,,,,,,,,,,,,,,,,,,
2667,"38,73",456.0,36.0966812333,148.027651953,,,,,,,,,,,,,,,,,,,
2668,"39,73",456.0,32.1049822469,148.027651953,,,,,,,,,,,,,,,,,,,
2669,"37,75",457.0,41.3365117806,282.719639726,,,,,,,,,,,,,,,,,,,
2670,"37,74",457.0,54.1122193044,282.719639726,,,,,,,,,,,,,,,,,,,
2671,"38,75",457.0,70.2977395748,282.719639726,,,,,,,,,,,,,,,,,,,
2672,"38,74",457.0,80.8798584346,282.719639726,,,,,,,,,,,,,,,,,,,
2673,"39,75",457.0,20.7241479245,282.719639726,,,,,,,,,,,,,,,,,,,
2674,"39,74",457.0,15.3710443535,282.719639726,,,,,,,,,,,,,,,,,,,
2675,"39,75",458.0,31.6071516114,55.8391502224,,,,,,,,,,,,,,,,,,,
2676,"39,74",458.0,23.7050702388,55.8391502224,,,,,,,,,,,,,,,,,,,
2677,"40,75",458.0,0.52615850183,55.8391502224,,,,,,,,,,,,,,,,,,,
2678,"38,78",459.0,6.98424436823,314.218377535,,,,,,,,,,,,,,,,,,,
2679,"38,77",459.0,25.5474822453,314.218377535,,,,,,,,,,,,,,,,,,,
2680,"38,76",459.0,25.1640116156,314.218377535,,,,,,,,,,,,,,,,,,,
2681,"39,78",459.0,25.0295185413,314.218377535,,,,,,,,,,,,,,,,,,,
2682,"39,77",459.0,100.000043903,314.218377535,,,,,,,,,,,,,,,,,,,
2683,"39,76",459.0,94.7103297678,314.218377535,,,,,,,,,,,,,,,,,,,
2684,"40,78",459.0,4.77618751683,314.218377535,,,,,,,,,,,,,,,,,,,
2685,"40,77",459.0,18.6498904312,314.218377535,,,,,,,,,,,,,,,,,,,
2686,"40,76",459.0,13.3529690092,314.218377535,,,,,,,,,,,,,,,,,,,
2687,"37,76",460.0,23.4197936774,51.4886707327,,,,,,,,,,,,,,,,,,,
2688,"38,76",460.0,28.0687765236,51.4886707327,,,,,,,,,,,,,,,,,,,
2689,"30,77",461.0,41.2909336035,41.2909336035,,,,,,,,,,,,,,,,,,,
2690,"29,77",462.0,31.1711123354,140.819338283,,,,,,,,,,,,,,,,,,,
2691,"29,76",462.0,32.8149680955,140.819338283,,,,,,,,,,,,,,,,,,,
2692,"30,77",462.0,6.11002792899,140.819338283,,,,,,,,,,,,,,,,,,,
2693,"30,76",462.0,70.7213827297,140.819338283,,,,,,,,,,,,,,,,,,,
2694,"31,77",463.0,39.6852628677,294.999991821,,,,,,,,,,,,,,,,,,,
2695,"31,76",463.0,66.5051872802,294.999991821,,,,,,,,,,,,,,,,,,,
2696,"32,77",463.0,35.7212081927,294.999991821,,,,,,,,,,,,,,,,,,,
2697,"32,76",463.0,88.9493593033,294.999991821,,,,,,,,,,,,,,,,,,,
2698,"33,77",463.0,17.9232990081,294.999991821,,,,,,,,,,,,,,,,,,,
2699,"33,76",463.0,46.2132202242,294.999991821,,,,,,,,,,,,,,,,,,,
2700,"29,79",464.0,7.5471267186,272.464793028,,,,,,,,,,,,,,,,,,,
2701,"29,78",464.0,28.0276138984,272.464793028,,,,,,,,,,,,,,,,,,,
2702,"30,79",464.0,23.4840456643,272.464793028,,,,,,,,,,,,,,,,,,,
2703,"30,78",464.0,87.2772601589,272.464793028,,,,,,,,,,,,,,,,,,,
2704,"31,79",464.0,22.5361915625,272.464793028,,,,,,,,,,,,,,,,,,,
2705,"31,78",464.0,95.0785933571,272.464793028,,,,,,,,,,,,,,,,,,,
2706,"31,77",464.0,7.69096395016,272.464793028,,,,,,,,,,,,,,,,,,,
2707,"32,78",464.0,0.53856860116,272.464793028,,,,,,,,,,,,,,,,,,,
2708,"32,77",464.0,0.28602232678,272.464793028,,,,,,,,,,,,,,,,,,,
2709,"32,78",465.0,30.5499763363,52.5391808058,,,,,,,,,,,,,,,,,,,
2710,"32,77",465.0,21.9905736848,52.5391808058,,,,,,,,,,,,,,,,,,,
2711,"31,80",466.0,1.07274445567,49.9837508075,,,,,,,,,,,,,,,,,,,
2712,"31,79",466.0,1.50655586962,49.9837508075,,,,,,,,,,,,,,,,,,,
2713,"32,80",466.0,16.3614434007,49.9837508075,,,,,,,,,,,,,,,,,,,
2714,"32,79",466.0,31.0047560108,49.9837508075,,,,,,,,,,,,,,,,,,,
2715,"33,79",466.0,0.0377614742,49.9837508075,,,,,,,,,,,,,,,,,,,
2716,"31,81",467.0,3.76054838736,100.982813624,,,,,,,,,,,,,,,,,,,
2717,"31,80",467.0,7.00503618811,100.982813624,,,,,,,,,,,,,,,,,,,
2718,"32,81",467.0,30.9099602575,100.982813624,,,,,,,,,,,,,,,,,,,
2719,"32,80",467.0,59.3027028223,100.982813624,,,,,,,,,,,,,,,,,,,
2720,"33,80",467.0,0.00493846231,100.982813624,,,,,,,,,,,,,,,,,,,
2721,"37,79",468.0,11.8782116857,59.4870366229,,,,,,,,,,,,,,,,,,,
2722,"37,78",468.0,28.2416988738,59.4870366229,,,,,,,,,,,,,,,,,,,
2723,"38,79",468.0,4.49340613712,59.4870366229,,,,,,,,,,,,,,,,,,,
2724,"38,78",468.0,14.8732655818,59.4870366229,,,,,,,,,,,,,,,,,,,
2725,"29,82",469.0,16.5266974954,87.403777004,,,,,,,,,,,,,,,,,,,
2726,"30,82",469.0,57.0032640775,87.403777004,,,,,,,,,,,,,,,,,,,
2727,"31,82",469.0,13.8741277431,87.403777004,,,,,,,,,,,,,,,,,,,
2728,"29,83",470.0,11.4462927757,130.701520199,,,,,,,,,,,,,,,,,,,
2729,"30,83",470.0,45.9496838935,130.701520199,,,,,,,,,,,,,,,,,,,
2730,"31,83",470.0,52.3078599949,130.701520199,,,,,,,,,,,,,,,,,,,
2731,"31,82",470.0,20.9970724066,130.701520199,,,,,,,,,,,,,,,,,,,
2732,"32,83",471.0,45.5866982913,81.141516836,,,,,,,,,,,,,,,,,,,
2733,"32,82",471.0,34.059478767,81.141516836,,,,,,,,,,,,,,,,,,,
2734,"33,82",471.0,1.4955377015,81.141516836,,,,,,,,,,,,,,,,,,,
2735,"32,84",472.0,31.6985903327,31.6985903327,,,,,,,,,,,,,,,,,,,
2736,"32,85",473.0,53.5037066171,68.6306686652,,,,,,,,,,,,,,,,,,,
2737,"32,84",473.0,9.69185601271,68.6306686652,,,,,,,,,,,,,,,,,,,
2738,"33,85",473.0,4.87255282333,68.6306686652,,,,,,,,,,,,,,,,,,,
2739,"33,84",473.0,0.56144940531,68.6306686652,,,,,,,,,,,,,,,,,,,
2740,"31,85",474.0,28.5216571123,43.3756490303,,,,,,,,,,,,,,,,,,,
2741,"31,84",474.0,6.23220735483,43.3756490303,,,,,,,,,,,,,,,,,,,
2742,"32,85",474.0,7.50135369485,43.3756490303,,,,,,,,,,,,,,,,,,,
2743,"32,84",474.0,1.12079710696,43.3756490303,,,,,,,,,,,,,,,,,,,
2744,"29,85",475.0,0.00564048159,474.982380089,,,,,,,,,,,,,,,,,,,
2745,"29,84",475.0,0.51522897984,474.982380089,,,,,,,,,,,,,,,,,,,
2746,"30,86",475.0,89.1945191888,474.982380089,,,,,,,,,,,,,,,,,,,
2747,"30,85",475.0,61.5373737643,474.982380089,,,,,,,,,,,,,,,,,,,
2748,"30,84",475.0,69.6419605954,474.982380089,,,,,,,,,,,,,,,,,,,
2749,"31,86",475.0,84.0222709168,474.982380089,25.0,,,,,,,,,,,,,,,,,,1.0
2750,"31,85",475.0,32.4069855595,474.982380089,,,,,,,,,,,,,,,,,,,
2751,"31,84",475.0,48.9616380747,474.982380089,,,,,,,,,,,,,,,,,,,
2752,"32,86",475.0,81.7971629255,474.982380089,25.0,,,,,,,,,,,,,,,,,,1.0
2753,"33,86",475.0,6.89946123812,474.982380089,27.0,,,,,,,,,,,,,,,,,,1.0
2754,"29,88",476.0,3.97079982576,575.061262215,,,,,,,,,,,,,,,,,,,
2755,"29,87",476.0,12.535525121,575.061262215,,,,,,,,,,,,,,,,,,,
2756,"30,88",476.0,27.4714557431,575.061262215,,,,,,,,,,,,,,,,,,,
2757,"30,87",476.0,76.7705056039,575.061262215,,,,,,,,,,,,,,,,,,,
2758,"31,88",476.0,25.3248382965,575.061262215,,,,,,,,,,,,,,,,,,,
2759,"31,87",476.0,76.0261146684,575.061262215,,,,,,,,,,,,,,,,,,,
2760,"32,89",476.0,49.8561348418,575.061262215,,,,,,,,,,,,,,,,,,,
2761,"32,88",476.0,69.1537273614,575.061262215,,,,,,,,,,,,,,,,,,,
2762,"32,87",476.0,75.2784226823,575.061262215,,,,,,,,,,,,,,,,,,,
2763,"33,89",476.0,89.407315411,575.061262215,,,,,,,,,,,,,,,,,,,
2764,"33,88",476.0,46.7093891808,575.061262215,,,,,,,,,,,,,,,,,,,
2765,"33,87",476.0,8.90171390375,575.061262215,,,,,,,,,,,,,,,,,,,
2766,"34,89",476.0,7.65305652256,575.061262215,,,,,,,,,,,,,,,,,,,
2767,"34,88",476.0,5.99841395822,575.061262215,,,,,,,,,,,,,,,,,,,
2768,"29,89",477.0,0.72123438047,257.170487583,,,,,,,,,,,,,,,,,,,
2769,"29,88",477.0,1.5650351984,257.170487583,,,,,,,,,,,,,,,,,,,
2770,"30,89",477.0,93.8711790927,257.170487583,,,,,,,,,,,,,,,,,,,
2771,"30,88",477.0,40.3454450748,257.170487583,,,,,,,,,,,,,,,,,,,
2772,"31,89",477.0,81.2517847097,257.170487583,,,,,,,,,,,,,,,,,,,
2773,"31,88",477.0,39.4175745565,257.170487583,,,,,,,,,,,,,,,,,,,
2774,"30,91",478.0,32.7607785632,196.879971701,,,,,,,,,,,,,,,,,,,
2775,"30,90",478.0,67.3525916698,196.879971701,,,,,,,,,,,,,,,,,,,
2776,"31,91",478.0,30.8548958465,196.879971701,,,,,,,,,,,,,,,,,,,
2777,"31,90",478.0,65.9134097675,196.879971701,,,,,,,,,,,,,,,,,,,
2778,"30,92",479.0,20.76553898,36.01388649,,,,,,,,,,,,,,,,,,,
2779,"30,91",479.0,15.248201662,36.01388649,,,,,,,,,,,,,,,,,,,
2780,"30,92",480.0,8.05949638225,77.6440047894,,,,,,,,,,,,,,,,,,,
2781,"30,91",480.0,5.35216803042,77.6440047894,,,,,,,,,,,,,,,,,,,
