OBJECTID,ROOM_ID,GRID_ID,SHAPE_AREA_SQFEET,TOTAL_ROOM_AREA_SQFEET
2377,380,"44,80",3.88539182078,75.50042985050
2378,380,"44,79",1.47178647707,75.50042985050
2379,380,"45,80",50.93612993470,75.50042985050
2380,380,"45,79",19.20686883490,75.50042985050
2381,381,"46,80",38.72464227660,131.78407668500
2382,381,"46,79",65.76540601150,131.78407668500
2383,381,"46,78",9.77260322974,131.78407668500
2384,381,"47,80",6.19433183786,131.78407668500
2385,381,"47,79",9.91294415052,131.78407668500
2386,381,"47,78",1.41500702021,131.78407668500
2387,382,"43,79",0.44850436197,688.24320790100
2388,382,"43,78",4.48453207753,688.24320790100
2389,382,"43,77",11.83286621030,688.24320790100
2390,382,"43,76",19.82037756790,688.24320790100
2391,382,"44,79",48.65250260240,688.24320790100
2392,382,"44,78",100.00004390200,688.24320790100
2393,382,"44,77",68.90364400660,688.24320790100
2394,382,"44,76",85.87846574740,688.24320790100
2395,382,"45,79",39.03267997050,688.24320790100
2396,382,"45,78",94.26700342510,688.24320790100
2397,382,"45,77",63.31269402030,688.24320790100
2398,382,"45,76",45.17562773610,688.24320790100
2399,382,"46,78",47.43506705040,688.24320790100
2400,382,"46,77",35.05272432200,688.24320790100
2401,382,"47,78",12.70562071080,688.24320790100
2402,382,"47,77",11.24194598770,688.24320790100
2403,383,"51,77",50.17961215330,207.19521258400
2404,383,"51,76",36.91897982800,207.19521258400
2405,383,"52,77",70.24952712710,207.19521258400
2406,383,"52,76",49.84524018890,207.19521258400
2407,384,"51,79",22.18196446650,153.64491103000
2408,384,"51,78",38.60353678320,153.64491103000
2409,384,"52,79",30.93090902800,153.64491103000
2410,384,"52,78",61.92975348560,153.64491103000
2411,385,"52,80",28.65811709750,38.25843229250
2412,385,"52,79",9.60014831278,38.25843229250
2413,386,"51,80",38.82081612400,73.70962070790
2414,386,"51,79",8.70870166315,73.70962070790
2415,386,"52,80",20.15096787760,73.70962070790
2416,386,"52,79",6.03027499961,73.70962070790
2417,387,"50,80",28.65791608660,53.25300062460
2418,387,"50,79",5.85699728076,53.25300062460
2419,387,"51,80",15.08726091600,53.25300062460
2420,387,"51,79",3.65047079079,53.25300062460
2421,388,"49,80",33.88259069490,65.14102093220
2422,388,"49,79",0.70352023259,65.14102093220
2423,388,"50,80",28.52018116480,65.14102093220
2424,388,"50,79",2.03553762710,65.14102093220
2425,389,"47,80",40.50130231530,46.04640890450
2426,389,"48,80",5.54526454780,46.04640890450
2427,390,"48,80",59.09997081010,84.16280629620
2428,390,"48,79",0.11318023533,84.16280629620
2429,390,"49,80",24.95003804130,84.16280629620
2430,391,"47,79",30.19470686310,677.35454741200
2431,391,"47,78",13.70839571830,677.35454741200
2432,391,"47,76",35.34260476670,677.35454741200
2433,391,"48,79",68.73781192770,677.35454741200
2434,391,"48,78",82.59396188550,677.35454741200
2435,391,"48,77",69.11816054080,677.35454741200
2436,391,"48,76",84.07812410210,677.35454741200
2437,391,"49,79",65.04062188510,677.35454741200
2438,391,"49,78",81.27376884550,677.35454741200
2439,391,"49,77",52.86313825260,677.35454741200
2440,391,"49,76",33.72995910540,677.35454741200
2441,391,"50,79",20.21739296410,677.35454741200
2442,391,"50,78",21.64213790200,677.35454741200
2443,391,"50,77",18.81646695710,677.35454741200
2444,392,"47,78",17.22372442070,27.51873472410
2445,392,"47,77",9.62640326024,27.51873472410
2446,392,"48,78",0.48149227876,27.51873472410
2447,392,"48,77",0.18751690815,27.51873472410
2448,393,"47,77",12.76968621920,13.12591840760
2449,393,"48,77",0.35637771405,13.12591840760
2450,394,"52,81",28.79475086060,32.10416080110
2451,394,"52,80",3.30933035656,32.10416080110
2452,395,"49,81",69.12899484570,69.12899484570
2453,396,"48,81",33.05027357660,33.05027357660
2454,397,"50,81",3.91135400113,82.32753371730
2455,397,"51,81",64.32686235120,82.32753371730
2456,397,"52,81",14.08862029770,82.32753371730
2457,398,"51,84",80.98146115240,308.46547723700
2458,398,"51,83",86.76243028060,308.46547723700
2459,398,"51,82",14.62160450230,308.46547723700
2460,398,"52,84",18.74538453790,308.46547723700
2461,398,"52,83",92.08609721940,308.46547723700
2462,398,"52,82",15.26788678700,308.46547723700
2463,399,"52,85",8.69806185435,39.02330644310
2464,399,"52,84",30.32534178360,39.02330644310
2465,400,"51,86",36.09844776640,194.52006936400
2466,400,"51,85",52.99529253550,194.52006936400
2467,400,"52,86",41.93709968290,194.52006936400
2468,400,"52,85",61.53533002940,194.52006936400
2469,400,"53,86",0.26432656225,194.52006936400
2470,400,"53,85",1.69035556678,194.52006936400
2471,401,"50,87",0.53071925640,249.50878372700
2472,401,"50,86",0.30714157534,249.50878372700
2473,401,"51,87",93.96640760750,249.50878372700
2474,401,"51,86",31.62826261050,249.50878372700
2475,401,"52,87",91.59223338240,249.50878372700
2476,401,"52,86",31.44167742890,249.50878372700
2477,401,"53,86",0.04225302236,249.50878372700
2478,402,"51,75",26.97643435870,128.88305199900
2479,402,"51,74",26.55750727990,128.88305199900
2480,402,"52,75",26.86639958540,128.88305199900
2481,402,"52,74",17.94143951010,128.88305199900
2482,402,"53,75",16.97655865790,128.88305199900
2483,402,"53,74",13.56381456020,128.88305199900
2484,403,"52,89",28.76466368160,101.95553086800
2485,403,"52,88",52.38138748440,101.95553086800
2486,403,"53,89",8.13945172926,101.95553086800
2487,403,"53,88",12.67035176120,101.95553086800
2488,404,"52,90",3.77965485621,39.20937215620
2489,404,"52,89",27.72346542050,39.20937215620
2490,404,"53,90",1.17277351187,39.20937215620
2491,404,"53,89",6.53360080948,39.20937215620
2492,405,"51,90",2.00781463692,19.34389778670
2493,405,"51,89",16.50655355000,19.34389778670
2494,405,"52,90",0.00860743415,19.34389778670
2495,405,"52,89",0.82157248097,19.34389778670
2496,406,"52,90",38.84501587240,38.84501587240
2497,407,"52,91",0.36356630380,19.71078019900
2498,407,"52,90",5.01207789771,19.71078019900
2499,407,"53,91",0.16280241660,19.71078019900
2500,407,"53,90",14.17229746790,19.71078019900
2501,408,"42,86",6.15862205227,160.31094914300
2502,408,"42,85",54.31446098430,160.31094914300
2503,408,"42,84",0.14814063061,160.31094914300
2504,408,"43,86",6.94082562655,160.31094914300
2505,408,"43,85",88.60312617370,160.31094914300
2506,408,"43,84",4.14557208766,160.31094914300
2507,409,"49,91",19.84808274060,71.71654824310
2508,409,"49,90",7.76400293376,71.71654824310
2509,409,"50,91",31.44927807370,71.71654824310
2510,409,"50,90",12.65607924420,71.71654824310
2511,410,"48,91",62.43265719810,105.14155768100
2512,410,"48,90",16.55581713440,105.14155768100
2513,410,"49,91",19.96119584640,105.14155768100
2514,410,"49,90",6.19174662098,105.14155768100
2515,411,"48,90",56.40418422490,76.75338806080
2516,411,"48,89",1.36202124229,76.75338806080
2517,411,"49,90",18.98855216000,76.75338806080
2518,412,"52,95",10.09369250380,87.56682115770
2519,412,"52,94",56.60921551690,87.56682115770
2520,412,"53,95",3.13944218695,87.56682115770
2521,412,"53,94",17.72418871260,87.56682115770
2522,413,"52,96",23.73839067300,87.21935768770
2523,413,"52,95",45.75589388810,87.21935768770
2524,413,"53,96",5.53023130271,87.21935768770
2525,413,"53,95",12.19463569500,87.21935768770
2526,414,"52,92",0.00786860227,42.03298391020
2527,414,"52,91",26.36863355450,42.03298391020
2528,414,"53,91",15.65655294690,42.03298391020
2529,415,"50,95",17.16976445400,90.50763887540
2530,415,"50,94",3.05889056985,90.50763887540
2531,415,"51,95",57.66712043020,90.50763887540
2532,415,"51,94",12.61297416640,90.50763887540
2533,416,"48,92",31.95401082520,37.90560454510
2534,416,"48,91",5.95161991896,37.90560454510
2535,417,"42,87",25.80849984580,227.15274440400
2536,417,"42,86",31.36644445110,227.15274440400
2537,417,"43,87",41.84839148870,227.15274440400
2538,417,"43,86",60.38646915980,227.15274440400
2539,417,"44,87",23.89625130160,227.15274440400
2540,417,"44,86",43.84710179590,227.15274440400
2541,418,"44,89",31.68744923690,149.33628939600
2542,418,"44,88",64.39875181000,149.33628939600
2543,418,"44,87",19.70167153270,149.33628939600
2544,418,"45,89",13.49007091150,149.33628939600
2545,418,"45,88",20.05910701490,149.33628939600
2546,419,"43,91",41.17373618970,75.57222048070
2547,419,"43,90",34.39959968270,75.57222048070
2548,420,"42,91",19.69732002870,19.69732002870
2549,421,"42,92",39.38718661100,72.54419404490
2550,421,"42,91",2.51495866385,72.54419404490
2551,421,"43,92",28.53851364730,72.54419404490
2552,421,"43,91",2.10369733879,72.54419404490
2553,422,"42,94",5.51617928932,56.46820436290
2554,422,"42,93",23.72231990480,56.46820436290
2555,422,"43,94",5.09324734728,56.46820436290
2556,422,"43,93",22.13515977180,56.46820436290
2557,423,"43,94",2.57600717943,335.95997535100
2558,423,"43,93",35.80068376690,335.95997535100
2559,423,"43,92",31.09061318620,335.95997535100
2560,423,"43,91",2.83037092506,335.95997535100
2561,423,"44,94",5.79588936009,335.95997535100
2562,423,"44,93",93.36469816870,335.95997535100
2563,423,"44,92",79.97850129140,335.95997535100
2564,423,"44,91",8.29653940240,335.95997535100
2565,423,"45,94",2.89776926325,335.95997535100
2566,423,"45,93",73.32537645120,335.95997535100
2567,424,"48,89",34.40575797970,607.46254837800
2568,424,"48,88",35.04706278950,607.46254837800
2569,424,"49,90",20.58306081250,607.46254837800
2570,424,"49,89",87.12091045320,607.46254837800
2571,424,"49,88",85.38387239940,607.46254837800
2572,424,"50,90",35.02671638800,607.46254837800
2573,424,"50,89",96.46802722860,607.46254837800
2574,424,"50,88",81.82896359300,607.46254837800
2575,424,"51,90",0.04023539050,607.46254837800
2576,424,"51,89",54.80160575880,607.46254837800
2577,424,"51,88",76.74609645240,607.46254837800
2578,425,"51,91",2.60486320280,33.81066347530
2579,425,"52,92",0.00025171305,33.81066347530
2580,425,"52,91",31.20595898800,33.81066347530
2581,426,"50,95",29.65008760770,34.07571565890
2582,426,"50,94",4.42615887210,34.07571565890
2583,427,"50,94",43.47518336540,84.46871341360
2584,427,"51,94",40.99435547130,84.46871341360
2585,428,"49,92",21.07766726930,62.44828492540
2586,428,"49,91",2.94070529707,62.44828492540
2587,428,"50,92",33.59006357960,62.44828492540
2588,428,"50,91",4.84006240709,62.44828492540
2589,429,"50,92",1.12732275482,154.28237886100
2590,429,"50,91",13.51291819020,154.28237886100
2591,429,"50,90",8.23228676244,154.28237886100
2592,429,"51,92",6.62549263492,154.28237886100
2593,429,"51,91",72.77046238450,154.28237886100
2594,429,"51,90",51.88110458580,154.28237886100
2595,430,"49,93",7.12698724955,31.28058178170
2596,430,"49,92",4.96874110378,31.28058178170
2597,430,"50,93",8.85068912400,31.28058178170
2598,430,"50,92",10.33426978720,31.28058178170
2599,431,"49,95",47.28793334180,548.06007653900
2600,431,"49,94",51.58049572610,548.06007653900
2601,431,"49,93",46.61869011120,548.06007653900
2602,431,"50,93",44.14814067640,548.06007653900
2603,431,"50,92",12.76482065170,548.06007653900
2604,431,"51,93",57.11644686450,548.06007653900
2605,431,"51,92",70.13046563510,548.06007653900
2606,431,"52,93",88.61939984180,548.06007653900
2607,431,"52,92",88.85086096190,548.06007653900
2608,431,"53,93",22.35433137430,548.06007653900
2609,431,"53,92",18.45559796550,548.06007653900
2610,432,"45,85",0.74780418355,81.19979453770
2611,432,"45,84",78.60448042420,81.19979453770
2612,432,"45,83",1.84628972642,81.19979453770
2613,433,"45,83",47.23314726680,47.23314726680
2614,434,"46,85",7.58273262318,61.65343179470
2615,434,"46,84",54.06968790680,61.65343179470
2616,435,"48,92",9.82305626300,31.77164798460
2617,435,"48,91",0.18835018784,31.77164798460
2618,435,"49,92",21.18896655130,31.77164798460
2619,435,"49,91",0.57138197293,31.77164798460
2620,436,"48,93",6.89478325059,36.73654069770
2621,436,"48,92",19.23695233400,36.73654069770
2622,436,"49,93",3.31789048637,36.73654069770
2623,436,"49,92",7.28676894751,36.73654069770
2624,437,"47,92",41.86625147760,41.86625147760
2625,438,"47,92",7.38701849239,30.51648588920
2626,438,"47,91",23.12970238100,30.51648588920
2627,439,"46,81",44.30740538780,46.27805701080
2628,439,"46,80",1.97016424035,46.27805701080
2629,440,"42,90",10.59810359050,12.66698595750
2630,440,"43,90",2.06940565096,12.66698595750
2631,441,"29,74",12.36461175660,46.91176582820
2632,441,"29,73",15.43481649520,46.91176582820
2633,441,"30,74",6.55847394585,46.91176582820
2634,441,"30,73",12.55261877650,46.91176582820
2635,442,"29,74",20.80184899270,37.80033982500
2636,442,"30,74",16.99859485590,37.80033982500
2637,443,"29,75",44.04438823170,77.66802426400
2638,443,"30,75",33.57558454300,77.66802426400
2639,443,"30,74",0.04860424205,77.66802426400
2640,444,"30,75",23.43704215290,77.44356009210
2641,444,"30,74",0.07920736981,77.44356009210
2642,444,"31,75",51.06962649490,77.44356009210
2643,444,"31,74",2.85911264710,77.44356009210
2644,445,"30,74",13.85620600910,42.52109881760
2645,445,"31,74",28.66386464440,42.52109881760
2646,446,"32,75",67.27910771400,76.99717918430
2647,446,"32,74",9.71813906927,76.99717918430
2648,447,"32,74",30.76844754050,30.76844754050
2649,448,"32,74",3.40825766907,29.42598999300
2650,448,"32,73",26.02168551290,29.42598999300
2651,449,"33,75",52.91515205320,117.68662208400
2652,449,"33,74",64.77072568990,117.68662208400
2653,450,"33,73",21.57817075240,23.33173660490
2654,450,"34,73",1.75369798002,23.33173660490
2655,451,"34,75",41.09611407630,119.20783267100
2656,451,"34,74",57.76689798560,119.20783267100
2657,451,"34,73",20.34153760470,119.20783267100
2658,452,"35,75",40.23723759010,81.31821069410
2659,452,"35,74",41.07910978560,81.31821069410
2660,453,"35,73",20.33200413640,20.33200413640
2661,454,"36,75",60.54762028010,69.07333991620
2662,454,"36,74",1.13732965413,69.07333991620
2663,454,"37,75",7.38807986606,69.07333991620
2664,455,"36,74",46.69448748970,51.36041957510
2665,455,"37,74",4.66531230160,51.36041957510
2666,456,"36,73",40.69688499170,148.02765195300
2667,456,"37,73",39.12231822920,148.02765195300
2668,456,"38,73",36.09668123330,148.02765195300
2669,456,"39,73",32.10498224690,148.02765195300
2670,457,"37,75",41.33651178060,282.71963972600
2671,457,"37,74",54.11221930440,282.71963972600
2672,457,"38,75",70.29773957480,282.71963972600
2673,457,"38,74",80.87985843460,282.71963972600
2674,457,"39,75",20.72414792450,282.71963972600
2675,457,"39,74",15.37104435350,282.71963972600
2676,458,"39,75",31.60715161140,55.83915022240
2677,458,"39,74",23.70507023880,55.83915022240
2678,458,"40,75",0.52615850183,55.83915022240
2679,459,"38,78",6.98424436823,314.21837753500
2680,459,"38,77",25.54748224530,314.21837753500
2681,459,"38,76",25.16401161560,314.21837753500
2682,459,"39,78",25.02951854130,314.21837753500
2683,459,"39,77",100.00004390300,314.21837753500
2684,459,"39,76",94.71032976780,314.21837753500
2685,459,"40,78",4.77618751683,314.21837753500
2686,459,"40,77",18.64989043120,314.21837753500
2687,459,"40,76",13.35296900920,314.21837753500
2688,460,"37,76",23.41979367740,51.48867073270
2689,460,"38,76",28.06877652360,51.48867073270
2690,461,"30,77",41.29093360350,41.29093360350
2691,462,"29,77",31.17111233540,140.81933828300
2692,462,"29,76",32.81496809550,140.81933828300
2693,462,"30,77",6.11002792899,140.81933828300
2694,462,"30,76",70.72138272970,140.81933828300
2695,463,"31,77",39.68526286770,294.99999182100
2696,463,"31,76",66.50518728020,294.99999182100
2697,463,"32,77",35.72120819270,294.99999182100
2698,463,"32,76",88.94935930330,294.99999182100
2699,463,"33,77",17.92329900810,294.99999182100
2700,463,"33,76",46.21322022420,294.99999182100
2701,464,"29,79",7.54712671860,272.46479302800
2702,464,"29,78",28.02761389840,272.46479302800
2703,464,"30,79",23.48404566430,272.46479302800
2704,464,"30,78",87.27726015890,272.46479302800
2705,464,"31,79",22.53619156250,272.46479302800
2706,464,"31,78",95.07859335710,272.46479302800
2707,464,"31,77",7.69096395016,272.46479302800
2708,464,"32,78",0.53856860116,272.46479302800
2709,464,"32,77",0.28602232678,272.46479302800
2710,465,"32,78",30.54997633630,52.53918080580
2711,465,"32,77",21.99057368480,52.53918080580
2712,466,"31,80",1.07274445567,49.98375080750
2713,466,"31,79",1.50655586962,49.98375080750
2714,466,"32,80",16.36144340070,49.98375080750
2715,466,"32,79",31.00475601080,49.98375080750
2716,466,"33,79",0.03776147420,49.98375080750
2717,467,"31,81",3.76054838736,100.98281362400
2718,467,"31,80",7.00503618811,100.98281362400
2719,467,"32,81",30.90996025750,100.98281362400
2720,467,"32,80",59.30270282230,100.98281362400
2721,467,"33,80",0.00493846231,100.98281362400
2722,468,"37,79",11.87821168570,59.48703662290
2723,468,"37,78",28.24169887380,59.48703662290
2724,468,"38,79",4.49340613712,59.48703662290
2725,468,"38,78",14.87326558180,59.48703662290
2726,469,"29,82",16.52669749540,87.40377700400
2727,469,"30,82",57.00326407750,87.40377700400
2728,469,"31,82",13.87412774310,87.40377700400
2729,470,"29,83",11.44629277570,130.70152019900
2730,470,"30,83",45.94968389350,130.70152019900
2731,470,"31,83",52.30785999490,130.70152019900
2732,470,"31,82",20.99707240660,130.70152019900
2733,471,"32,83",45.58669829130,81.14151683600
2734,471,"32,82",34.05947876700,81.14151683600
2735,471,"33,82",1.49553770150,81.14151683600
2736,472,"32,84",31.69859033270,31.69859033270
2737,473,"32,85",53.50370661710,68.63066866520
2738,473,"32,84",9.69185601271,68.63066866520
2739,473,"33,85",4.87255282333,68.63066866520
2740,473,"33,84",0.56144940531,68.63066866520
2741,474,"31,85",28.52165711230,43.37564903030
2742,474,"31,84",6.23220735483,43.37564903030
2743,474,"32,85",7.50135369485,43.37564903030
2744,474,"32,84",1.12079710696,43.37564903030
2745,475,"29,85",0.00564048159,474.98238008900
2746,475,"29,84",0.51522897984,474.98238008900
2747,475,"30,86",89.19451918880,474.98238008900
2748,475,"30,85",61.53737376430,474.98238008900
2749,475,"30,84",69.64196059540,474.98238008900
2750,475,"31,86",84.02227091680,474.98238008900
2751,475,"31,85",32.40698555950,474.98238008900
2752,475,"31,84",48.96163807470,474.98238008900
2753,475,"32,86",81.79716292550,474.98238008900
2754,475,"33,86",6.89946123812,474.98238008900
2755,476,"29,88",3.97079982576,575.06126221500
2756,476,"29,87",12.53552512100,575.06126221500
2757,476,"30,88",27.47145574310,575.06126221500
2758,476,"30,87",76.77050560390,575.06126221500
2759,476,"31,88",25.32483829650,575.06126221500
2760,476,"31,87",76.02611466840,575.06126221500
2761,476,"32,89",49.85613484180,575.06126221500
2762,476,"32,88",69.15372736140,575.06126221500
2763,476,"32,87",75.27842268230,575.06126221500
2764,476,"33,89",89.40731541100,575.06126221500
2765,476,"33,88",46.70938918080,575.06126221500
2766,476,"33,87",8.90171390375,575.06126221500
2767,476,"34,89",7.65305652256,575.06126221500
2768,476,"34,88",5.99841395822,575.06126221500
2769,477,"29,89",0.72123438047,257.17048758300
2770,477,"29,88",1.56503519840,257.17048758300
2771,477,"30,89",93.87117909270,257.17048758300
2772,477,"30,88",40.34544507480,257.17048758300
2773,477,"31,89",81.25178470970,257.17048758300
2774,477,"31,88",39.41757455650,257.17048758300
2775,478,"30,91",32.76077856320,196.87997170100
2776,478,"30,90",67.35259166980,196.87997170100
2777,478,"31,91",30.85489584650,196.87997170100
2778,478,"31,90",65.91340976750,196.87997170100
2779,479,"30,92",20.76553898000,36.01388649000
2780,479,"30,91",15.24820166200,36.01388649000
2781,480,"30,92",8.05949638225,77.64400478940
2782,480,"30,91",5.35216803042,77.64400478940
2783,480,"31,92",32.30009802170,77.64400478940
2784,480,"31,91",31.93200980660,77.64400478940
2785,481,"32,90",53.68602019050,93.04224145480
2786,481,"33,90",39.35669266580,93.04224145480
2787,482,"33,91",0.76121246474,85.34815623970
2788,482,"33,90",7.98930692589,85.34815623970
2789,482,"34,91",9.85365772970,85.34815623970
2790,482,"34,90",66.74259492840,85.34815623970
2791,482,"35,90",0.00174805236,85.34815623970
2792,483,"33,88",8.30189760591,541.16577960200
2793,483,"33,87",56.09319088230,541.16577960200
2794,483,"33,86",55.17154617860,541.16577960200
2795,483,"33,85",36.02104236500,541.16577960200
2796,483,"34,88",16.56949995010,541.16577960200
2797,483,"34,87",97.20050180920,541.16577960200
2798,483,"34,86",99.84057047470,541.16577960200
2799,483,"34,85",66.71945741970,541.16577960200
2800,483,"35,86",66.79693022720,541.16577960200
2801,483,"35,85",38.45184868470,541.16577960200
2802,484,"35,87",28.09938762100,28.09938762100
2803,485,"35,85",12.94715290540,66.99147775600
2804,485,"35,84",36.84127328190,66.99147775600
2805,485,"36,85",4.15022978243,66.99147775600
2806,485,"36,84",13.05269912940,66.99147775600
2807,486,"36,86",69.67152494620,130.52220797200
2808,486,"36,85",26.54600140370,130.52220797200
2809,486,"37,86",22.85021667760,130.52220797200
2810,486,"37,85",11.45591309500,130.52220797200
2811,487,"37,86",36.83074361760,36.83074361760
2812,488,"36,85",17.34196158170,96.90452432250
2813,488,"36,84",48.96608969250,96.90452432250
2814,488,"37,85",7.58089060420,96.90452432250
2815,488,"37,84",23.01538692570,96.90452432250
2816,489,"37,85",12.99004185380,48.47004282380
2817,489,"37,84",35.47839572550,48.47004282380
2818,490,"38,85",23.47126260170,112.50424003200
2819,490,"38,84",57.03981421600,112.50424003200
2820,490,"39,85",8.66977574719,112.50424003200
2821,490,"39,84",23.32187008120,112.50424003200
2822,491,"39,85",13.54243744660,46.79803584960
2823,491,"39,84",33.25559020440,46.79803584960
2824,492,"38,94",39.04056802370,128.28956975300
2825,492,"38,93",16.26484263460,128.28956975300
2826,492,"39,94",46.92216188590,128.28956975300
2827,492,"39,93",26.05941506250,128.28956975300
2828,493,"37,94",33.80167183550,81.28192246570
2829,493,"37,93",19.15797185770,81.28192246570
2830,493,"38,94",17.93342661060,81.28192246570
2831,493,"38,93",10.38832650660,81.28192246570
2832,494,"40,95",56.31197906820,74.67217304160
2833,494,"41,95",18.36127682700,74.67217304160
2834,495,"38,83",0.81252440912,225.65995517900
2835,495,"38,82",27.06810952190,225.65995517900
2836,495,"38,81",10.21494155030,225.65995517900
2837,495,"39,83",0.74828230715,225.65995517900
2838,495,"39,82",99.84063054000,225.65995517900
2839,495,"39,81",45.44341182550,225.65995517900
2840,495,"40,82",27.42998725260,225.65995517900
2841,495,"40,81",14.10243667770,225.65995517900
2842,496,"36,81",29.37785462610,866.89564485000
2843,496,"36,80",89.73427278510,866.89564485000
2844,496,"36,79",92.46927107190,866.89564485000
2845,496,"36,78",42.23225838500,866.89564485000
2846,496,"37,81",31.59922924410,866.89564485000
2847,496,"37,80",49.08060289080,866.89564485000
2848,496,"37,79",27.53884652620,866.89564485000
2849,496,"37,78",0.79689516919,866.89564485000
2850,496,"38,81",29.65418898030,866.89564485000
2851,496,"38,80",93.16586631520,866.89564485000
2852,496,"38,79",47.81980867510,866.89564485000
2853,496,"38,78",18.14463652990,866.89564485000
2854,496,"39,81",27.71165416360,866.89564485000
2855,496,"39,80",100.00332269300,866.89564485000
2856,496,"39,79",72.10360769590,866.89564485000
2857,496,"39,78",48.89723210430,866.89564485000
2858,496,"40,81",7.08782140392,866.89564485000
2859,496,"40,80",26.79723278550,866.89564485000
2860,496,"40,79",20.52683424460,866.89564485000
2861,496,"40,78",12.15364033390,866.89564485000
2862,497,"29,81",8.85092624943,113.67301960300
2863,497,"29,80",14.42863944640,113.67301960300
2864,497,"30,81",28.69604643840,113.67301960300
2865,497,"30,80",37.89494269960,113.67301960300
2866,497,"31,81",15.10600407520,113.67301960300
2867,497,"31,80",8.69751945888,113.67301960300
2868,498,"29,80",7.44179506305,177.58447828100
2869,498,"29,79",18.43410849030,177.58447828100
2870,498,"30,80",34.99935485940,177.58447828100
2871,498,"30,79",56.32122597900,177.58447828100
2872,498,"31,80",27.14235446370,177.58447828100
2873,498,"31,79",33.24670812350,177.58447828100
2874,499,"33,77",7.00859944976,784.98516105900
2875,499,"33,76",19.36114941260,784.98516105900
2876,499,"34,78",11.56984766560,784.98516105900
2877,499,"34,77",35.17962411990,784.98516105900
2878,499,"34,76",86.22765468910,784.98516105900
2879,499,"35,78",34.08428349140,784.98516105900
2880,499,"35,77",72.66525639460,784.98516105900
2881,499,"35,76",80.88717213890,784.98516105900
2882,499,"36,78",30.45667970750,784.98516105900
2883,499,"36,77",99.99676523490,784.98516105900
2884,499,"36,76",93.79201868430,784.98516105900
2885,499,"37,78",26.83045130190,784.98516105900
2886,499,"37,77",94.69298140700,784.98516105900
2887,499,"37,76",35.83605152630,784.98516105900
2888,499,"38,78",10.33775254930,784.98516105900
2889,499,"38,77",45.08347358460,784.98516105900
2890,499,"38,76",0.97471770534,784.98516105900
2891,500,"34,82",14.98295875980,84.41526997890
2892,500,"34,81",59.54554901150,84.41526997890
2893,500,"34,80",9.88935802422,84.41526997890
2894,501,"18,94",27.99488405040,93.56420769170
2895,501,"18,93",43.60812729690,93.56420769170
2896,501,"19,94",8.26533462016,93.56420769170
2897,501,"19,93",13.69634674120,93.56420769170
2898,502,"23,80",18.73282917260,604.04222885000
2899,502,"23,79",8.98176677913,604.04222885000
2900,502,"24,80",19.53374718500,604.04222885000
2901,502,"24,79",39.54087969290,604.04222885000
2902,502,"24,78",42.26884514390,604.04222885000
2903,502,"24,77",40.15927097630,604.04222885000
2904,502,"24,76",15.86426530640,604.04222885000
2905,502,"25,79",21.04400427710,604.04222885000
2906,502,"25,78",100.00004390100,604.04222885000
2907,502,"25,77",100.00332267900,604.04222885000
2908,502,"25,76",40.72373767920,604.04222885000
2909,502,"26,79",12.04750557880,604.04222885000
2910,502,"26,78",60.14639811720,604.04222885000
2911,502,"26,77",60.48222852010,604.04222885000
2912,502,"26,76",24.51255385240,604.04222885000
2913,503,"26,73",16.05426376090,16.05495760500
2914,503,"27,73",0.00020984161,16.05495760500
2915,504,"27,73",13.05440719550,13.87540066710
2916,504,"28,73",0.82085608207,13.87540066710
2917,505,"27,75",0.78554865881,74.90078958420
2918,505,"27,74",60.26432490760,74.90078958420
2919,505,"28,75",0.02303214687,74.90078958420
2920,505,"28,74",13.82909576900,74.90078958420
2921,506,"26,74",63.73141198860,65.75685795020
2922,506,"27,74",2.02478867110,65.75685795020
2923,507,"25,74",79.37311699440,108.35041882200
2924,507,"25,73",28.08370554870,108.35041882200
2925,507,"26,74",0.89275730349,108.35041882200
2926,508,"23,74",31.62123282160,145.10254387200
2927,508,"23,73",11.63914501040,145.10254387200
2928,508,"24,74",76.49830426150,145.10254387200
2929,508,"24,73",25.34362838710,145.10254387200
2930,509,"22,74",37.70258846310,83.29580438370
2931,509,"22,73",7.09334359872,83.29580438370
2932,509,"23,74",31.42813272420,83.29580438370
2933,509,"23,73",7.07258688209,83.29580438370
2934,510,"21,75",7.94600463099,109.93560392500
2935,510,"21,74",60.05401776750,109.93560392500
2936,510,"21,73",6.24600700649,109.93560392500
2937,510,"22,75",3.92181420935,109.93560392500
2938,510,"22,74",27.78974405060,109.93560392500
2939,510,"22,73",3.97690051134,109.93560392500
2940,511,"20,74",41.81886436360,43.76817292460
2941,511,"21,74",1.94875492254,43.76817292460
2942,512,"19,74",39.15887367630,39.15887367630
2943,513,"17,92",3.72712953400,86.44572097470
2944,513,"17,91",0.00276991967,86.44572097470
2945,513,"18,93",10.81003132210,86.44572097470
2946,513,"18,92",69.62677701030,86.44572097470
2947,513,"18,91",2.28017831599,86.44572097470
2948,514,"19,93",7.98028659877,104.75775851700
2949,514,"19,92",91.47363123970,104.75775851700
2950,514,"19,91",3.58353039609,104.75775851700
2951,514,"20,93",0.06495251233,104.75775851700
2952,514,"20,92",1.64801201337,104.75775851700
2953,515,"17,91",6.55903040016,307.49820797300
2954,515,"17,90",15.57074379150,307.49820797300
2955,515,"17,89",21.79581713000,307.49820797300
2956,515,"17,88",8.07909464571,307.49820797300
